place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJvUbrwCCoAWARX2QiHCsn5A4,65867e1d1cdf7a8e01267807286e4a0565963c91,Kinkaku-ji,35.03937,135.7292431,4.5,18429,"1 Kinkakujicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJDQiUMuwHAWARpG4qGj7Tv5I,5f54e825a3a35bb082b710181e8965119f6951ac,Kamishichiken Saihōniji Temple,35.0302127,135.7372353,4.3,3,"745 Shinseicho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJAf50ufYHAWARlPfUbyPWVAg,cb7e1a713451ab5e93209bfc158ddea299a643c9,Jobon-Rendai-ji Temple,35.0385936,135.7388978,4.1,60,"33-1 Murasakino Junibocho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ7QYUUe4HAWARDFHuslvMp7A,9c04e079e92e6161a8e1b92db04f2745201672d2,Daihōonji Temple,35.0314665,135.7398301,4.2,267,"Kyoto, Kamigyo Ward, 七本松通今出川上ル","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJeeRjNfAHAWAR8U_5lFyWZXM,0d1fcea0e58e641a80b1295811067f4b06bfd461,Daikō-ji Temple,35.0345158,135.7404141,3,1,"1012 Kashiwakiyomoricho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJYQvZN-8HAWAR9mhRNBLUXJ8,ba01b9ca77a9a18783769fc74e5296e00acdcbd2,Mie-dera Temple,35.030451,135.74142,0,0,"Kyoto, Kamigyo Ward, 千本西入風呂屋町72","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJbeDwe-0HAWARGu4ubMH-Jls,fb599435e190f82a41f2af250245822e794b9ab5,Kitano Tenmangū Shrine,35.0305157,135.7347247,4.4,3656,"Bakurocho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJSfVT54wHAWAR2yBLWbHLplE,99dc39b2491593ae7c282c71127299c4a840fc20,Hirano Shrine,35.03243450000001,135.732288,4.1,992,"1 Hirano Miyamotocho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJNf_wW40HAWARJDkX0Eibt3s,ade69f08ad40e6dce23259e21c645d0ce5b72551,Amatsu Shrine,35.0304905,135.7324277,3.9,20,"89 Hirano Miyamotocho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJEwrxHIsHAWARg67_86NKo-s,b7c6af1175ca824ac069599eb20ed68c6ec82d2a,Shikichi-jinja Shrine (Wara-tenjin),35.0360451,135.7316282,3.9,281,"10 Kinugasa Tenjinmoricho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJX0Fcae0HAWARMoqsJYV77-Y,b780f714642bcccde14c0648ce99982b5d1b8a05,Inari-Jinja Shrine,35.0304882,135.7345678,4.2,5,"Bakurocho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ3SnAYOwHAWARBLGywH7e96Q,ebd62c9e8c3afdbdc676f269649615ac2963cfa6,Kitano-Tenmangu Shrine Ichi-no-Torii Gate,35.0284266,135.7357391,4.1,107,"Bakurocho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJXUsGZ4sHAWARmfs5C0pFtXg,0d86f286710d209dde1f9952e82f3549d7d68e91,Kinkaku-Hachimangu Shrine,35.0349017,135.7318479,3.3,3,"2-1 Hirano Sakuragicho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJzdDce44HAWARcm_GchlatfI,0380da2fd5c0b2a8122b20d032df0b09f8785410,Kumano-Jinja Shrine Kinugasa-bunsha,35.0301905,135.7280813,3.8,12,"135-30 Komatsubara Kitamachi, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJeXMgHYsHAWAR9o4vJYL7LDY,19d20a9b556d4e5cf1460d4b966cb462ac30e24c,Massha Oyamazumi Shrine,35.0363911,135.7314413,3,1,"10 Kinugasa Tenjinmoricho, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJyR6TaO0HAWAR3dN7Z_cCvRg,380d7c9742c22a331dbdd48ae3062e8ef1c24eb9,Nomi Sukune-jinja Shrine,35.0306606,135.7345281,4,1,"Bakurocho, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJiRN8FI8HAWARoBRGrfuVyvQ,1135e1c2db364d9c0eec21be310ac052fbd06dec,Rokusho-jinja Shrine,35.0299978,135.7250269,3.5,22,"53 Tojiin Nakamachi, Kita Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJKbEz1aITAWARiDEyNwXd9d0,2dc16633a0b3e5f5e0fde2bc796da6d7eec47d74,Daishogun Hachi Jinja Shrine,35.0266453,135.7339461,4.1,273,"Kyoto, Kamigyo Ward, Nishimachi, 48 一条通御前西入ル","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJN5XbgPIHAWARjNKZPlhgaV0,03dfa421998aaf5b9dacaa682431613ca70b3dad,Ayako Tenmangu,35.031835,135.7353714,3.7,19,"Kitamachi, Kamigyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
