place_id,id,name,lat,lng,rating,user_ratings_total,vicinity,types
ChIJx3N9gZsHAWARvp-HBLJ--HU,c181b993873919ed69fe223096b6e9afdd2961d2,Taizō-in,35.021865,135.719222,4.5,253,"35 Hanazonomyoshinjicho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJq7v2UZsHAWARXkzyx5VseK8,9f5ffd96690be2e3c9a1d6564ef12629f84facc7,Shunkoin Temple,35.024093,135.71948,4.8,32,"42 Hanazonomyoshinjicho, Ukyo Ward, Kyoto","['place_of_worship', 'lodging', 'point_of_interest', 'establishment']"
ChIJaZTeEpsHAWARJvRwipDlRQo,a938b6c2649697763157f32369fb10ce1d015182,Myōshinji Temple,35.0231676,135.7201863,4.3,584,"64 Hanazonomyoshinjicho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJqxa8qpsHAWARrCiP40rHsjg,ec30ade88bbd7e3c8490a6cbd8608a1a85a49f0f,Daishin-in Temple,35.0229163,135.7211978,4.6,27,"57 Hanazonomyoshinjicho, Ukyo Ward, Kyoto","['place_of_worship', 'lodging', 'point_of_interest', 'establishment']"
ChIJBXDIXJoHAWARBAdRToZKaeU,7fc05acb7ea8a6338f3c1edb9c355141db798923,Tōrin-in Temple,35.0229232,135.7222775,4,45,"59 Hanazonomyoshinjicho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJufmAXpsHAWARUWLIyXAEKjw,d156c95b0fd9af9a9b3c41fdb70f44ff93b39654,Reiunin Temple,35.023273,135.719258,4.4,8,"39 Hanazonomyoshinjicho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ51r7xZ0HAWARJjQnFQqnDGI,4b0136224ba30753c0d068e3823e2794d3bf845c,Houkongou-in Temple,35.0191414,135.7159902,4.1,161,"49 Hanazonooginocho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJGYkhzpgHAWARmyYUuENBTUY,73f4490a38097ae65f98dcb1ab09482ae5a2ee34,Chikurinzenji Temple,35.017076,135.719317,5,1,"18 Uzumasa Yasui Kitagoshocho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJ4XUV7JoHAWARxl4ZXdWDcqg,e6ccca718e2bef2193cd94bca7296d979627ea07,Daiouin Temple,35.024179,135.722202,4.1,48,"52 Hanazonomyoshinjicho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJvXh5R5sHAWARj1a0T35NMKA,5e8a408419c30d5c97ad66a0b6a78f0912aa2b34,Daitsū-in Temple,35.0239587,135.7201402,4.5,2,"Kyoto, Ukyo Ward, 京都府京都市右京区花園妙心寺町50","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJG4SUToMHAWAR8Mvit4OH_Jo,14fb2798127a855e0833192cee461c2621708e20,Daiho-in Temple,35.024112,135.718144,4.2,37,"20 Hanazonooyabucho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJjUDCKYUHAWARbLq_rJOxC4U,45e8ded16b5d18bf29bad96fc9b8ebafb625ef0f,Kōkoku-in Temple,35.025597,135.7213852,0,0,"Kyoto, Ukyo Ward, 右京区花園寺ノ中町2","['place_of_worship', 'point_of_interest', 'establishment']"
ChIJx3N9gZsHAWARCAGgPBEIzoM,0e099a1e30ace7893cc2c587abb9e6304c6d4df4,Tenju-in Temple,35.0224072,135.7191637,5,1,"37 Hanazonomyoshinjicho, Ukyo Ward, Kyoto","['place_of_worship', 'point_of_interest', 'establishment']"
